,file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
4079,3526322326_22,0,1,1,1,1,1,0,0,1
4080,3518312224_32,0,1,1,0,1,0,0,1,1
4081,3526322224_07,0,1,1,1,1,1,0,0,0
4082,3328412226_02,0,1,1,0,1,0,0,0,1
4083,3516322224_27,0,1,1,1,1,0,0,1,1
4084,3314422228_16,0,1,1,0,1,0,0,0,1
4085,3326312228_24,0,1,0,1,0,1,0,0,0
4086,3326322326_28,0,1,0,0,0,1,0,0,0
4087,3418422326_52,0,1,1,0,1,1,0,0,0
4088,3516322226_38,0,1,0,0,1,1,0,0,0
4089,3414312328_92,0,1,1,1,1,0,0,0,1
4090,3318412228_31,0,0,0,0,1,1,0,0,1
4091,3416412328_75,0,1,1,0,0,1,0,0,0
4092,3524322328_86,0,1,1,1,1,0,0,1,1
4093,3426312228_32,0,1,1,0,1,0,0,0,1
4094,3316312324_98,0,1,1,0,0,0,0,0,1
4095,3326422328_95,0,1,1,0,1,0,0,0,1
4096,3518322224_96,0,1,0,1,1,1,0,0,1
4097,3526312228_20,0,1,1,1,1,1,0,1,1
4098,3326412324_75,0,1,1,0,1,0,0,0,1
4099,3526312228_59,0,1,1,1,0,1,0,0,0
4100,3416422328_85,0,1,1,0,1,0,0,1,1
4101,3526412224_98,0,1,0,0,1,1,0,0,0
4102,3514422224_96,0,1,1,0,0,1,0,0,1
4103,3324322326_63,0,1,0,1,1,0,0,0,1
4104,3314412324_83,0,1,1,0,1,0,0,0,1
4105,3424422328_79,0,1,1,0,1,0,0,0,1
4106,3424312328_10,0,1,1,0,0,1,0,0,0
4107,3514412326_32,0,1,1,0,1,0,0,0,1
4108,3518422328_47,0,1,1,0,1,1,0,0,0
4109,3428322324_67,0,1,1,1,1,0,0,1,1
4110,3528412326_49,0,1,1,0,0,1,0,0,0
4111,3318322228_92,0,1,0,0,0,0,0,0,0
4112,3514412228_35,0,1,1,1,1,0,0,1,1
4113,3326422224_81,0,1,1,1,1,0,0,1,1
4114,3314422224_34,0,1,1,0,1,0,0,1,1
4115,3324312228_72,0,1,1,0,1,0,0,0,1
4116,3318312324_29,0,1,1,1,0,1,0,0,0
4117,3528312328_37,0,1,1,1,1,1,0,0,1
4118,3426322324_06,0,1,1,1,1,0,0,0,1
4119,3518412328_69,0,1,1,0,1,0,0,0,1
4120,3516322228_65,0,1,1,0,1,1,0,0,1
4121,3418312228_85,0,0,0,0,1,0,0,1,1
4122,3414312326_25,0,1,1,0,1,0,0,0,1
4123,3318412228_42,0,1,0,0,1,0,0,0,1
4124,3316322228_42,0,1,1,0,1,1,0,1,1
4125,3324412226_70,0,1,1,1,1,0,0,0,1
4126,3316422224_74,0,1,1,1,1,0,0,0,1
4127,3528412328_64,0,1,1,0,0,1,0,0,0
4128,3514422326_03,0,1,1,0,1,0,0,1,1
4129,3414312326_48,0,1,0,1,1,1,0,0,0
4130,3428422324_17,0,1,1,0,1,0,0,0,1
4131,3316322226_70,0,1,1,0,1,0,0,1,1
4132,3324422226_11,0,1,1,0,1,0,0,0,1
4133,3326322328_73,0,0,1,0,1,0,0,1,1
4134,3528312324_18,0,1,1,0,1,0,0,1,1
4135,3318422226_33,0,1,1,0,0,1,0,0,0
4136,3414422326_36,0,1,1,1,1,1,0,0,0
4137,3324322324_15,0,0,0,0,1,0,0,1,1
4138,3528312328_98,0,1,0,0,1,1,0,0,1
4139,3414412328_71,0,1,1,1,1,0,0,1,1
4140,3418312224_65,0,1,1,0,1,0,0,0,1
4141,3318422328_21,0,1,1,0,1,0,0,0,1
4142,3318312324_11,0,1,1,0,1,0,0,0,1
4143,3516422328_68,0,1,1,0,1,0,0,0,1
4144,3326322326_75,0,1,1,0,1,1,0,0,0
4145,3516322228_58,0,1,1,1,1,0,0,1,1
4146,3418312324_25,0,1,1,1,1,0,0,1,1
4147,3418422326_41,0,1,1,0,1,0,0,1,1
4148,3318322324_27,0,1,1,1,1,0,0,1,1
4149,3514412228_48,0,1,1,0,1,1,0,0,0
4150,3524412224_93,0,1,0,0,0,0,0,0,1
4151,3324422328_82,0,1,1,0,1,0,0,0,1
4152,3518422328_04,0,1,0,0,1,1,0,1,1
4153,3528422224_85,0,1,1,0,1,0,0,1,1
4154,3416422228_95,0,1,0,0,1,1,0,0,0
4155,3514412324_94,0,1,1,1,1,1,0,1,1
4156,3414322224_63,0,1,0,0,1,0,0,0,1
4157,3326312226_78,0,1,1,0,1,0,0,1,1
4158,3514412228_53,0,1,1,1,1,0,0,1,1
4159,3318412328_61,0,1,1,0,1,0,0,0,1
4160,3518322324_61,0,1,0,1,1,1,0,0,0
4161,3326322324_32,0,1,1,1,1,0,0,1,1
4162,3518412328_99,0,0,1,0,1,0,0,0,1
4163,3324312224_80,0,1,0,0,0,1,0,0,0
4164,3414412224_90,0,1,1,0,1,0,0,0,1
4165,3418412226_40,0,1,1,0,0,1,0,1,1
4166,3324322228_07,0,1,0,1,1,0,0,0,1
4167,3316312328_50,0,1,1,0,1,0,0,0,1
4168,3428422226_17,0,1,0,0,1,1,0,1,1
4169,3416412326_56,0,1,0,0,0,1,0,0,1
4170,3416412226_86,0,1,1,1,1,0,0,1,1
4171,3428322324_29,0,1,1,0,1,0,0,0,1
4172,3528312328_71,0,1,1,1,1,0,0,0,1
4173,3426422224_09,0,1,0,0,0,1,0,0,1
4174,3428412224_19,0,1,1,0,1,1,0,0,1
4175,3316422326_79,0,1,1,0,1,0,0,0,1
4176,3324312324_22,0,1,1,0,1,1,0,1,1
4177,3514322326_24,0,1,1,0,1,0,0,1,1
4178,3428412324_37,0,1,1,0,1,0,0,0,1
4179,3326412326_69,0,1,1,0,1,0,0,1,1
4180,3314312324_79,0,1,0,1,1,0,0,0,1
4181,3418412328_24,0,1,0,0,0,0,0,0,1
4182,3328422328_22,0,1,1,0,1,0,0,0,1
4183,3524412228_19,0,1,1,1,1,0,0,0,1
4184,3314312328_55,0,1,1,0,1,0,0,0,1
4185,3316422324_41,0,1,1,1,1,0,0,0,1
4186,3416312324_82,0,1,0,0,1,1,0,0,0
4187,3314422226_96,0,1,1,0,1,0,0,0,1
4188,3418412324_55,0,1,1,0,1,0,0,0,1
4189,3528412228_26,0,1,1,0,1,0,0,0,1
4190,3324412224_56,0,1,1,0,1,0,0,0,1
4191,3424412328_02,0,1,1,0,0,1,0,0,0
4192,3416322224_69,0,1,1,0,1,0,0,1,1
4193,3324312226_20,0,1,0,0,0,1,0,0,0
4194,3328322224_32,0,1,1,0,1,0,0,1,1
4195,3324322328_70,0,1,0,0,0,0,0,0,1
4196,3516322226_16,0,1,0,1,1,1,0,0,1
4197,3528312324_99,0,1,1,1,1,0,0,1,1
4198,3418322324_02,0,1,1,1,1,0,0,0,1
4199,3418322324_51,0,0,0,0,1,0,0,1,1
4200,3414312226_20,0,1,1,0,1,0,0,0,1
4201,3324322226_58,0,1,0,0,1,1,0,1,1
4202,3416322226_57,0,1,1,0,1,0,0,0,1
4203,3518412224_62,0,1,0,0,1,0,0,0,1
4204,3428412328_58,0,0,0,0,1,0,0,0,1
4205,3324322326_36,0,1,1,0,1,0,0,1,1
4206,3414422228_45,0,1,0,1,1,1,0,1,1
4207,3314312226_74,0,1,1,0,1,0,0,0,1
4208,3426422228_20,0,1,1,0,1,0,0,0,1
4209,3414312326_72,0,1,1,0,1,0,0,0,1
4210,3518412228_10,0,1,1,0,0,1,0,0,0
4211,3328322224_84,0,1,1,0,1,0,0,1,1
4212,3426412224_33,0,1,1,1,1,0,0,0,1
4213,3318422324_87,0,1,1,0,0,1,0,0,0
4214,3318322326_10,0,0,0,1,1,0,0,0,1
4215,3428322328_07,0,1,1,1,1,1,0,0,1
4216,3416422328_19,0,1,1,0,1,0,0,1,1
4217,3316412328_41,0,1,1,0,1,0,0,0,1
4218,3526422228_96,0,1,0,0,1,1,0,0,1
4219,3314322224_42,0,1,0,0,1,1,0,0,0
4220,3426412224_40,0,1,1,1,1,0,0,1,1
4221,3326322326_17,0,1,0,1,1,1,0,0,1
4222,3318412228_10,0,1,1,0,1,0,0,0,1
4223,3316312228_73,0,1,1,0,0,1,0,0,0
4224,3428322226_47,0,1,0,1,0,1,0,0,1
4225,3424422326_61,0,1,1,1,1,0,0,0,1
4226,3516412226_47,0,1,1,0,0,1,0,1,1
4227,3426312224_55,0,1,1,0,1,0,0,1,1
4228,3528312226_37,0,1,0,0,1,1,0,0,0
4229,3428322326_28,0,1,1,0,1,0,0,0,1
4230,3418322224_16,0,1,1,0,1,0,0,0,1
4231,3316322226_11,0,1,1,1,1,0,0,1,1
4232,3424412228_94,0,1,1,1,1,0,0,1,1
4233,3326422324_05,0,1,1,0,1,0,0,0,1
4234,3316412224_78,0,1,1,0,1,0,0,0,1
4235,3318422224_02,0,1,1,0,1,0,0,0,1
4236,3516322224_09,0,1,0,1,1,1,0,1,1
4237,3514422326_37,0,1,0,1,0,1,0,0,1
4238,3516322224_80,0,1,0,0,0,0,0,0,1
4239,3528312328_22,0,1,1,0,1,1,0,0,1
4240,3518422324_25,0,1,1,0,1,0,0,0,1
4241,3316322326_02,0,1,0,0,1,0,0,0,1
4242,3426312324_70,0,1,1,0,0,1,0,0,0
4243,3424312226_40,0,1,1,0,0,1,0,0,0
4244,3314422224_09,0,1,1,1,1,0,0,0,1
4245,3526312328_74,0,1,1,0,1,0,0,1,1
4246,3418312328_56,0,1,1,0,1,0,0,0,1
4247,3314412224_66,0,1,1,0,1,0,0,0,1
4248,3426422328_99,0,1,1,0,1,0,0,0,1
4249,3528322324_98,0,1,0,0,0,0,0,0,1
4250,3414412324_39,0,1,1,0,1,1,0,0,0
4251,3314422228_78,0,1,0,1,1,0,0,0,1
4252,3518312226_58,0,1,1,1,1,0,0,1,1
4253,3428412224_16,0,1,1,0,1,0,0,1,1
4254,3416412224_27,0,1,1,1,1,0,0,1,1
4255,3324312328_64,0,1,1,0,1,0,0,1,1
4256,3326412224_16,0,1,0,0,1,0,0,0,1
4257,3324422328_76,0,1,1,0,1,0,0,0,1
4258,3428322324_24,0,1,0,1,1,1,0,0,1
4259,3524322228_61,0,1,1,1,0,1,0,1,1
4260,3316322228_17,0,1,1,0,1,0,0,0,1
4261,3324412228_02,0,0,0,0,1,0,0,0,1
4262,3518412226_52,0,1,1,0,1,0,0,0,1
4263,3414412224_26,0,1,1,0,1,1,0,0,1
4264,3528322324_78,0,1,1,0,1,0,0,1,1
4265,3418412224_43,0,1,1,0,0,1,0,0,0
4266,3524412224_98,0,1,1,0,1,1,0,1,1
4267,3416422328_88,0,1,1,0,1,0,0,0,1
4268,3526412326_48,0,1,1,0,1,0,0,0,1
4269,3314412326_94,0,1,1,1,1,0,0,1,1
4270,3428412226_23,0,1,1,0,1,0,0,0,1
4271,3524322326_95,0,1,0,0,0,0,0,0,1
4272,3518422224_22,0,1,1,0,1,0,0,0,1
4273,3424422228_94,0,1,1,0,1,0,0,0,1
4274,3526312328_53,0,1,1,0,0,1,0,0,1
4275,3326322224_09,0,0,0,0,1,0,0,0,1
4276,3314312228_29,0,1,0,1,0,1,0,0,0
4277,3328312224_66,0,1,1,0,0,1,0,0,0
4278,3424312328_73,0,1,1,0,1,0,0,1,1
4279,3414422324_14,0,1,1,1,1,0,0,0,1
4280,3328412224_04,0,1,1,0,1,0,0,0,1
4281,3528412224_10,0,1,1,0,1,1,0,0,1
4282,3316322228_01,0,1,1,1,1,0,0,0,1
4283,3424412324_89,0,1,1,0,1,0,0,0,1
4284,3516312324_89,0,1,1,0,1,1,0,0,1
4285,3516422328_33,0,1,1,0,1,1,0,1,1
4286,3428322324_30,0,1,1,0,1,0,0,0,1
4287,3514412226_20,0,1,1,0,0,1,0,0,0
4288,3426412224_14,0,1,0,1,1,0,0,1,1
4289,3324312224_12,0,1,0,1,1,0,0,0,1
4290,3524412326_48,0,1,1,0,1,0,0,0,1
4291,3418422324_82,0,1,1,0,1,0,0,0,1
4292,3514412324_85,0,1,1,0,1,1,0,0,0
4293,3514412226_48,0,1,0,0,0,0,0,0,0
4294,3516322224_94,0,1,1,1,1,1,0,1,1
4295,3528412326_11,0,1,0,0,0,0,0,0,1
4296,3314322224_84,0,1,0,0,1,1,0,0,1
4297,3426422328_75,0,1,1,0,1,0,0,1,1
4298,3514412326_34,0,1,1,0,1,1,0,0,0
4299,3516412226_39,0,1,1,0,1,1,0,0,1
4300,3424312326_85,0,1,1,0,1,0,0,0,1
4301,3514412224_59,0,1,1,1,1,1,0,0,0
4302,3418312224_00,0,1,0,1,0,1,0,0,0
4303,3414312328_81,0,1,1,0,1,1,0,0,0
4304,3516412224_92,0,1,0,1,1,1,0,1,1
4305,3526312228_46,0,1,0,0,0,1,0,0,0
4306,3414412226_99,0,0,0,1,1,0,0,1,1
4307,3324412226_91,0,1,0,0,1,0,0,0,1
4308,3316422226_34,0,1,1,0,1,0,0,0,1
4309,3518312226_91,0,1,0,0,0,0,0,0,0
4310,3324322224_30,0,1,1,0,1,0,0,0,1
4311,3326412326_27,0,1,1,1,1,0,0,0,1
4312,3326312326_07,0,1,1,0,1,0,0,0,1
4313,3316422324_63,0,1,0,0,0,1,0,0,1
4314,3416412228_82,0,1,0,1,1,0,0,0,1
4315,3316312324_49,0,1,1,1,1,0,0,0,1
4316,3514412328_19,0,1,0,0,0,0,0,0,1
4317,3324422224_07,0,1,1,0,1,0,0,0,1
4318,3324422228_47,0,1,1,0,0,0,0,0,0
4319,3516412224_18,0,1,1,0,0,1,0,0,1
4320,3418322324_46,0,1,1,0,1,1,0,1,1
4321,3314412326_83,0,0,0,0,1,0,0,0,1
4322,3316422324_55,0,1,0,0,1,1,0,0,1
4323,3326422328_92,0,1,1,1,1,0,0,0,1
4324,3314422228_33,0,1,1,0,1,0,0,0,1
4325,3414312328_04,0,1,1,1,1,1,0,0,1
4326,3524312226_62,0,1,0,1,1,0,0,1,1
4327,3326312228_28,0,1,1,0,1,0,0,0,1
4328,3514422326_54,0,1,1,1,1,1,0,1,1
4329,3314312326_91,0,1,0,0,1,1,0,0,1
4330,3418312328_24,0,0,0,0,1,0,0,0,1
4331,3326322328_24,0,1,1,0,1,0,0,1,1
4332,3424312324_81,0,1,1,1,1,0,0,1,1
4333,3424322224_24,0,1,1,0,1,1,0,0,1
4334,3416412224_15,0,1,1,0,1,0,0,1,1
4335,3316322324_33,0,1,1,0,1,1,0,0,0
4336,3524412224_38,0,1,0,0,1,1,0,1,1
4337,3518422326_53,0,1,0,1,1,1,0,0,1
4338,3426322224_64,0,1,1,1,0,1,0,0,0
4339,3518422324_24,0,1,1,0,1,0,0,0,1
4340,3426322328_43,0,1,1,0,1,1,0,0,1
4341,3514412226_33,0,1,1,1,1,1,0,0,1
4342,3318312324_62,0,1,1,0,0,1,0,1,1
4343,3316312328_74,0,0,0,0,1,0,0,1,1
4344,3316412328_71,0,1,0,0,1,0,0,1,1
4345,3426422328_15,0,1,1,0,1,0,0,0,1
4346,3516312226_94,0,1,1,1,1,0,0,1,1
4347,3524322328_74,0,1,1,1,1,1,0,1,1
4348,3314322226_99,0,1,0,0,1,0,0,1,1
4349,3526312228_88,0,1,1,1,0,1,0,0,1
4350,3518322324_83,0,1,1,0,1,0,0,1,1
4351,3416422326_00,0,1,1,0,1,0,0,0,1
4352,3314312228_03,0,1,0,0,1,1,0,0,1
4353,3418422224_56,0,1,0,0,1,0,0,0,1
4354,3414412226_97,0,1,1,0,1,0,0,1,1
4355,3416412226_34,0,1,1,1,1,0,0,1,1
4356,3524322228_36,0,1,1,1,1,0,0,1,1
4357,3324412226_27,0,1,1,1,1,0,0,0,1
4358,3316312228_01,0,1,1,0,0,1,0,0,0
4359,3316412224_00,0,1,1,0,1,0,0,0,1
4360,3416312224_85,0,1,1,0,1,1,0,0,1
4361,3518422328_39,0,1,1,0,1,0,0,1,1
4362,3324412326_62,0,1,1,0,1,0,0,1,1
4363,3414322224_49,0,1,0,0,1,0,0,0,1
4364,3428322228_55,0,1,1,1,1,0,0,0,1
4365,3416422226_46,0,1,0,0,1,1,0,0,0
4366,3414322328_41,0,1,1,0,0,1,0,0,1
4367,3528322326_42,0,1,1,0,0,1,0,1,1
4368,3516412226_02,0,1,0,1,1,0,0,1,1
4369,3418412228_95,0,1,1,1,1,0,0,0,1
4370,3324312328_49,0,1,1,1,1,0,0,0,1
4371,3428412226_99,0,1,1,0,0,1,0,0,1
4372,3518422328_89,0,0,1,0,1,0,0,0,1
4373,3524322224_88,0,1,1,1,1,1,0,1,1
4374,3524322324_14,0,1,0,1,1,0,0,1,1
4375,3314322326_09,0,1,1,0,1,0,0,1,1
4376,3318412326_39,0,1,0,0,1,0,0,0,1
4377,3328412224_18,0,1,1,1,1,0,0,0,1
4378,3314322226_08,0,1,1,0,1,0,0,0,1
4379,3324412324_50,0,0,0,0,1,0,0,0,1
4380,3428322326_38,0,1,1,1,1,0,0,1,1
4381,3314422328_50,0,1,1,1,1,0,0,0,1
4382,3318422226_60,0,1,0,0,1,0,0,0,1
4383,3518312228_67,0,1,1,0,1,0,0,0,1
4384,3314312326_51,0,1,1,1,1,0,0,0,1
4385,3524412324_05,0,1,1,0,0,1,0,0,0
4386,3428312326_80,0,1,1,0,1,0,0,0,1
4387,3328412226_18,0,1,1,0,1,0,0,0,1
4388,3316312228_20,0,1,0,1,1,0,0,0,1
4389,3328312328_29,0,1,0,0,1,0,0,0,1
4390,3518322224_28,0,1,0,0,1,1,0,1,1
4391,3426422226_63,0,0,0,0,1,1,0,1,1
4392,3528312228_13,0,1,1,0,0,1,0,0,0
4393,3314412226_70,0,1,1,0,1,0,0,1,1
4394,3414312224_18,0,1,1,0,1,1,0,0,1
4395,3416422324_38,0,1,1,0,0,1,0,0,1
4396,3314322324_28,0,1,0,0,1,0,0,0,1
4397,3316322224_82,0,1,1,0,1,0,0,0,1
4398,3324322226_22,0,1,0,0,1,0,0,0,1
4399,3514422328_27,0,1,1,1,1,1,0,1,1
4400,3428412226_25,0,1,1,1,1,0,0,0,1
4401,3328422224_92,0,0,0,0,1,0,0,0,1
4402,3314422324_55,0,1,1,1,1,0,0,1,1
4403,3426422226_91,0,1,1,0,1,0,0,0,1
4404,3314412326_87,0,1,1,0,1,0,0,0,1
4405,3426322224_86,0,1,1,0,1,0,0,0,1
4406,3526412328_90,0,1,0,0,0,1,0,1,1
4407,3314312328_33,0,1,1,0,1,0,0,0,1
4408,3318312226_87,0,0,0,0,1,0,0,0,1
4409,3328322228_29,0,1,1,1,1,0,0,0,1
4410,3526412226_75,0,1,1,1,0,1,0,0,0
4411,3318312326_58,0,1,1,1,1,0,0,1,1
4412,3318422326_50,0,1,1,0,1,0,0,0,1
4413,3428422226_21,0,1,0,1,1,0,0,0,1
4414,3324322326_54,0,1,1,0,0,1,0,0,0
4415,3428422226_72,0,1,1,0,1,1,0,1,1
4416,3518322328_47,0,1,1,0,1,1,0,1,1
4417,3326322228_18,0,1,1,0,1,0,0,0,1
4418,3326422324_68,0,1,1,0,1,0,0,0,1
4419,3516422326_45,0,1,0,1,0,1,0,0,1
4420,3418312326_44,0,1,1,0,0,1,0,0,0
4421,3328412224_15,0,0,1,0,1,0,0,0,1
4422,3314412226_76,0,1,1,0,1,0,0,0,1
4423,3324412228_74,0,1,0,0,1,0,0,0,1
4424,3526322326_98,0,1,1,0,1,0,0,1,1
4425,3314422328_01,0,1,1,0,1,0,0,0,1
4426,3426322326_15,0,1,1,0,1,0,0,0,1
4427,3418322326_50,0,1,1,0,1,0,0,0,1
4428,3516422324_62,0,1,0,0,1,1,0,0,0
4429,3314422328_10,0,1,1,0,1,0,0,0,1
4430,3314322226_81,0,1,0,0,1,0,0,1,1
4431,3528322326_87,0,1,1,1,1,0,0,0,1
4432,3528412226_21,0,1,1,0,1,0,0,1,1
4433,3314422324_60,0,1,1,1,1,0,0,0,1
4434,3518322224_97,0,1,1,0,0,1,0,0,0
4435,3324322324_73,0,0,0,0,1,0,0,0,1
4436,3524322226_51,0,1,1,1,1,1,0,0,1
4437,3416412326_11,0,1,1,0,1,0,0,0,1
4438,3514422328_98,0,1,0,1,1,1,0,0,1
4439,3324412326_61,0,1,1,0,1,0,0,0,1
4440,3416412324_58,0,1,0,0,0,0,0,0,1
4441,3318322324_25,0,1,1,0,0,1,0,0,0
4442,3526322328_91,0,1,1,0,1,0,0,0,1
4443,3418412226_05,0,1,1,0,1,1,0,1,1
4444,3418322328_38,0,1,1,0,1,1,0,1,1
4445,3324412224_41,0,1,1,0,1,0,0,0,1
4446,3324312326_31,0,1,0,1,1,0,0,0,1
4447,3526422324_49,0,1,0,0,1,1,0,0,0
4448,3514322324_87,0,1,1,0,1,0,0,0,1
4449,3424322224_30,0,1,1,1,1,0,0,1,1
4450,3516312224_97,0,1,1,1,1,1,0,0,1
4451,3414312324_68,0,1,0,0,0,0,0,0,0
4452,3318322326_75,0,1,1,0,1,0,0,0,1
4453,3426312228_25,0,1,1,0,1,0,0,0,1
4454,3324422224_77,0,1,1,0,1,0,0,0,1
4455,3418312328_45,0,1,0,0,1,1,0,0,1
4456,3314312228_62,0,1,0,0,0,1,0,0,0
4457,3314422226_83,0,1,1,0,1,0,0,0,1
4458,3314322228_47,0,1,1,0,1,0,0,0,1
4459,3428422226_24,0,1,1,0,1,0,0,1,1
4460,3518412328_50,0,1,1,1,0,1,0,0,0
4461,3416422324_85,0,1,1,1,0,1,0,0,1
4462,3326322328_38,0,1,1,0,0,1,0,0,0
4463,3326422328_31,0,1,0,0,1,1,0,0,1
4464,3516422226_56,0,1,1,1,1,0,0,0,1
4465,3318312328_15,0,1,1,0,1,0,0,0,1
4466,3518322228_40,0,1,1,1,0,1,0,0,1
4467,3524412326_09,0,1,1,0,1,0,0,0,1
4468,3416412224_07,0,1,1,0,0,1,0,0,1
4469,3416322328_90,0,1,0,1,1,0,0,1,1
4470,3518422224_29,0,1,1,0,1,0,0,1,1
4471,3314322226_17,0,1,0,1,1,1,0,1,1
4472,3516412228_38,0,1,0,0,0,1,0,0,1
4473,3516312224_64,0,1,0,1,1,1,0,0,0
4474,3516322226_40,0,1,1,0,0,1,0,0,1
4475,3418422326_65,0,1,1,0,1,0,0,0,1
4476,3418412328_36,0,1,0,0,0,1,0,0,0
4477,3416322328_18,0,1,1,0,0,1,0,0,1
4478,3428312324_58,0,1,1,0,1,0,0,1,1
4479,3314312224_73,0,1,1,0,0,1,0,0,0
4480,3524322224_37,0,1,0,0,1,0,0,0,1
4481,3528412224_29,0,1,1,1,0,1,0,1,1
4482,3326322328_08,0,1,1,1,1,0,0,1,1
4483,3518412226_66,0,1,1,0,1,1,0,1,1
4484,3426312224_31,0,1,1,0,1,0,0,1,1
4485,3418322228_39,0,1,1,1,0,1,0,0,1
4486,3328422226_78,0,1,1,0,1,0,0,1,1
4487,3428312224_00,0,1,1,0,1,0,0,0,1
4488,3424312228_08,0,1,1,1,1,0,0,0,1
4489,3426422226_92,0,1,1,0,1,0,0,0,1
4490,3526412224_68,0,1,1,1,1,1,0,1,1
4491,3518312326_23,0,1,1,1,1,1,0,0,0
4492,3528312226_75,0,1,0,0,0,0,0,0,1
4493,3326412326_72,0,1,1,1,1,0,0,0,1
4494,3514412228_34,0,1,0,1,1,0,0,0,1
4495,3428312328_97,0,0,0,0,1,0,0,1,1
4496,3518422226_74,0,1,1,0,1,0,0,1,1
4497,3418412324_51,0,1,1,0,1,1,0,1,1
4498,3514412326_27,0,1,1,0,1,0,0,0,1
4499,3328312226_19,0,1,0,1,0,1,0,0,0
4500,3328322324_91,0,1,1,1,1,0,0,0,1
4501,3418322324_87,0,1,0,1,0,1,0,0,0
4502,3324422224_76,0,1,1,0,1,0,0,0,1
4503,3528322324_47,0,1,1,1,1,1,0,1,1
4504,3526312228_04,0,1,1,0,0,1,0,0,0
4505,3326312324_80,0,1,1,0,1,0,0,0,1
4506,3526412226_28,0,1,1,0,1,0,0,0,1
4507,3516412224_04,0,1,1,0,1,1,0,0,1
4508,3518322326_25,0,1,1,0,1,1,0,1,1
4509,3524412328_41,0,1,1,1,1,0,0,1,1
4510,3516422328_55,0,1,1,0,1,1,0,0,1
4511,3426312326_60,0,1,1,0,0,1,0,0,0
4512,3316422228_76,0,1,1,0,1,0,0,0,1
4513,3526322228_00,0,1,0,0,1,1,0,1,1
4514,3316322224_68,1,0,0,0,0,0,0,0,0
4515,3328422228_55,0,1,1,0,1,0,0,0,1
4516,3326422226_74,0,1,1,1,1,1,0,0,1
4517,3424412324_20,0,1,1,0,1,1,0,0,1
4518,3326412328_27,0,0,0,1,1,0,0,0,1
4519,3516422228_77,0,1,1,0,1,0,0,1,1
4520,3426422324_90,0,1,1,0,1,0,0,0,1
4521,3424312224_97,0,1,0,0,1,1,0,0,1
4522,3426412328_90,0,1,1,1,1,0,0,0,1
4523,3314312324_65,0,1,0,0,0,0,0,0,1
4524,3426322326_64,0,1,1,1,1,0,0,1,1
4525,3416312226_24,0,1,1,0,0,1,0,0,0
4526,3414312324_49,0,1,1,1,0,1,0,1,1
4527,3514422328_61,0,1,1,0,0,1,0,0,1
4528,3324422224_23,0,1,0,0,1,0,0,1,1
4529,3426322224_38,0,1,0,0,1,0,0,0,0
4530,3528422324_44,0,1,0,0,1,1,0,0,1
4531,3418422324_34,0,1,0,0,0,1,0,0,0
4532,3516412328_96,0,1,1,1,1,0,0,0,1
4533,3318412324_00,0,1,1,0,1,0,0,0,1
4534,3516322224_78,0,1,1,0,1,0,0,0,1
4535,3416422224_51,0,1,1,0,1,0,0,0,1
4536,3528322228_24,0,1,1,0,1,0,0,1,1
4537,3424312228_23,0,1,1,0,1,1,0,0,1
4538,3318322228_64,0,1,1,0,1,0,0,0,0
4539,3314312228_22,0,1,0,0,1,0,0,0,1
4540,3426322224_67,0,1,0,0,0,0,0,0,0
4541,3526322226_53,0,1,1,1,1,1,0,0,1
4542,3324412326_32,0,1,1,0,1,0,0,0,1
4543,3526312324_40,0,1,1,0,1,0,0,1,1
4544,3528322224_97,0,1,0,0,0,0,0,0,1
4545,3518412326_19,0,1,1,0,1,0,0,0,1
4546,3328422326_55,0,1,1,0,1,0,0,0,1
4547,3314312224_62,0,1,0,1,1,0,0,0,1
4548,3414412324_25,0,1,0,0,1,0,0,0,0
4549,3424312226_51,0,0,1,0,1,0,0,1,1
4550,3316322226_25,0,0,0,0,1,0,0,0,1
4551,3528412328_30,0,1,0,1,0,1,0,0,0
4552,3426312224_24,0,1,1,0,0,1,0,0,0
4553,3528422326_98,0,1,1,0,0,1,0,1,1
4554,3516412324_74,0,1,1,1,1,0,0,1,1
4555,3518322326_83,0,0,1,0,1,1,0,1,1
4556,3328322224_46,0,1,1,1,1,0,0,1,1
4557,3426422326_96,0,1,1,0,1,0,0,1,1
4558,3424312328_91,0,1,1,0,1,0,0,0,1
4559,3516412228_14,0,1,1,1,1,1,0,1,1
4560,3518422224_94,0,1,1,1,1,0,0,0,1
4561,3416322328_87,0,1,0,0,0,1,0,0,0
4562,3518412226_41,0,1,0,0,1,1,0,0,0
4563,3418412324_91,0,1,1,0,1,0,0,0,1
4564,3328312224_08,0,1,1,0,1,0,0,0,1
4565,3324422324_25,0,1,1,0,1,0,0,0,1
4566,3318322324_51,0,1,1,0,0,1,0,0,0
4567,3528422324_53,0,1,0,0,0,0,0,0,1
4568,3426412328_72,0,1,0,0,0,0,0,0,1
4569,3314322326_56,0,1,0,0,1,1,0,1,1
4570,3526422228_92,0,1,1,1,1,1,0,0,1
4571,3314422228_90,0,1,0,1,0,1,0,0,0
4572,3324322324_22,0,1,1,1,1,0,0,0,1
4573,3324322228_22,0,0,0,0,1,0,0,0,1
4574,3516412328_63,0,1,1,1,1,1,0,0,1
4575,3418422326_58,0,1,1,0,1,0,0,1,1
